seed,K,n,m,alpha,beta,G,price_term,fairness_term1,fairness_term2,objective,t,gap,status
3,2,5,20,0.0,0.0,0.11924190699668025,0.175012477134463,0.0076078765936948714,0.0804354732729402,0.006125873430548187,60.007137060165405,0.00021808811408507753,time_limit
3,2,5,20,0.25,0.25,0.0740823556325739,0.18610434698714706,0.0027751910518671453,0.03547389070921092,0.0037790447379352993,60.00181984901428,0.00014358416881356855,time_limit
3,2,5,20,0.5,0.0,0.11818592876326327,0.17503338815343708,0.007176878073847035,0.07959081209565233,0.0030765455915688937,60.00252389907837,0.00014206043932978333,time_limit
3,2,5,20,0.0,0.5,0.06217285094861728,0.1928686624198653,0.0014961368378391723,0.02285105004572463,0.003980917338458902,60.00110197067261,0.00014350721652314346,time_limit
3,2,10,5,0.0,0.0,0.06587683956487908,0.10239266291028122,0.01847311767583275,0.046401014435934584,0.001048425741785848,60.00261092185974,0.9490404034261241,time_limit
3,2,10,5,0.25,0.25,0.03730610162797304,0.09258591644645416,0.016677915008805916,0.019708552478924668,0.0005604834625452407,60.00250005722046,0.5554951851120334,time_limit
3,2,10,5,0.5,0.0,0.06558584991524058,0.0751838598007034,0.016540655625493624,0.049797136122423424,0.0003510289608568847,60.00219202041626,0.6165091130312208,time_limit
3,2,10,5,0.0,0.5,0.03259267184997152,0.10057918923138237,0.01926864762656491,0.012900429113550826,0.000589019200978986,60.002511978149414,1.0,time_limit
3,2,10,10,0.0,0.0,0.037466600120275056,0.0595463859863836,0.004549660150812781,0.029237131446230302,0.00035457720840393817,60.0024790763855,0.9999999999996477,time_limit
3,2,10,10,0.25,0.25,0.017196148110297297,0.06619082096161369,2.6012631474584663e-08,0.010577053007820192,0.0002470297515612641,60.002235889434814,0.1886444690975877,time_limit
3,2,10,10,0.5,0.0,0.0345965690590394,0.059724886787953534,0.003218686990162121,0.027014736885162982,0.00018094309157685307,60.00135517120361,0.9999999999996932,time_limit
3,2,10,10,0.0,0.5,0.01394302789206223,0.06943031682815219,2.5976710192773287e-07,0.006999866325696047,0.0002655275090316864,60.00325298309326,0.08460059013341413,time_limit
3,2,10,20,0.0,0.0,0.07297305312815972,0.1696025716843566,0.030929571980422076,0.04054800996951302,0.0028765032321947325,60.002387046813965,0.7586331089825396,time_limit
3,2,10,20,0.25,0.25,0.057062091863431946,0.183653559108947,0.029665778738732305,0.02386384658317109,0.0019388095856273841,60.00266098976135,0.7360360535115756,time_limit
3,2,10,20,0.5,0.0,0.06927976027794241,0.17526214196919307,0.02221021222233263,0.04064843996985679,0.0016591643021217429,60.00215792655945,0.7157744541894356,time_limit
3,2,10,20,0.0,0.5,0.05071212337277982,0.18340716499703508,0.03177108094647315,0.016485866399839733,0.001817801304089165,60.0038628578186,0.7173358960004101,time_limit
3,2,20,5,0.0,0.0,0.242001857925379,0.38126554324298256,0.10558792681283051,0.17014461735681463,0.00726817072321833,60.00248718261719,0.9999999999999847,time_limit
3,2,20,5,0.25,0.25,0.08534349690195239,0.42640186655264073,0.09186688432439151,0.0180899614121246,0.005682216025396331,60.00696802139282,1.0,time_limit
3,2,20,5,0.5,0.0,0.24504074105718446,0.3302288504576317,0.058602902765435,0.19922784715158537,0.003584852394997979,60.002856969833374,0.9999947509223146,time_limit
3,2,20,5,0.0,0.5,0.07866924058400547,0.4298768447119847,0.09127750742613472,0.011536644635338877,0.004686399625209341,60.040497064590454,1.0,time_limit
3,2,20,10,0.0,0.0,0.03354736159484237,0.10299017320362835,0.010399856931460148,0.023197924468930875,0.0005303487888256685,60.00145506858826,1.000000000000157,time_limit
3,2,20,10,0.25,0.25,0.016916423547471856,0.10842888034641136,0.009531249108535452,0.006729354975883561,0.0003165971956233918,60.003113985061646,1.0000000000003506,time_limit
3,2,20,10,0.5,0.0,0.032311476331739454,0.10313282186319564,0.010111596751168515,0.022099036862995414,0.00029147057085120154,60.00307607650757,1.0000000000003808,time_limit
3,2,20,10,0.0,0.5,0.014310478325752954,0.11024434835814306,0.009487263027380234,0.004054629394155684,0.0003120654183847657,60.00149893760681,1.0,time_limit
3,2,20,20,0.0,0.0,0.15875574348017019,0.8659249377347593,0.23091899318686446,0.0,0.037491299889547344,60.001753091812134,1.000000000000006,time_limit
3,2,20,20,0.25,0.25,0.026239889596571586,0.3397072419139671,0.010823357323266645,0.0038428488392399096,0.002903360259988565,60.00339984893799,1.0000000000000382,time_limit
3,2,20,20,0.5,0.0,0.03223276213694267,0.365875555862746,0.02050668759692356,0.0036856405453435936,0.003451754118496289,60.00298094749451,1.0000000000000322,time_limit
3,2,20,20,0.0,0.5,0.15447892893148074,0.8634036995933405,0.2226174879036274,0.0,0.018636648711786687,60.00179195404053,1.0,time_limit
3,4,5,5,0.0,0.0,0.027412763159048437,0.028314354122059758,0.027896463928788223,0.01477577635243943,0.0001603405298698805,2.012789011001587,1.4657764866267789e-05,optimal
3,4,5,5,0.25,0.25,0.019521627547882683,0.030677434527193927,0.02766949093354433,0.006468767909057815,0.00015242178401493432,2.809791088104248,0.0,optimal
3,4,5,5,0.5,0.0,0.02691526828080518,0.028327939556660946,0.027883266774116417,0.014278863675943887,0.00017743178670215167,3.322382926940918,4.380516720655035e-05,optimal
3,4,5,5,0.0,0.5,0.01751575708324235,0.03202026339285743,0.027607159353083156,0.004209914566400075,0.00011139141710299031,2.4594008922576904,9.344779217763852e-05,optimal
3,4,5,10,0.0,0.0,0.01326306379768502,0.027575036527901706,0.012178422183403537,0.0047034509462537955,0.00015207652790302269,3.8762218952178955,9.390816918272547e-05,optimal
3,4,5,10,0.25,0.25,0.010650741393400021,0.027828656913726626,0.012146397173025325,0.0020484107173983634,8.771334644678344e-05,5.262170791625977,9.172939839897661e-05,optimal
3,4,5,10,0.5,0.0,0.013197595975491016,0.027570825587195643,0.012176880551865783,0.0046392107200854404,9.45495948527571e-05,3.1356921195983887,2.0553314622275645e-05,optimal
3,4,5,10,0.0,0.5,0.009978819289002716,0.027978233550682158,0.012138269271787981,0.001348605260919289,7.918752333654127e-05,4.427251100540161,8.738645395354837e-05,optimal
3,4,5,20,0.0,0.0,0.1997953358400532,0.36404121253290456,0.22426739092515852,0.07092024560218269,0.026505200884485478,60.00149202346802,0.0026992806515941125,time_limit
3,4,5,20,0.25,0.25,0.16043103002002462,0.36938853615836775,0.21801532293640874,0.032049492054248896,0.01687224911444768,60.001988887786865,0.005677727006679722,time_limit
3,4,5,20,0.5,0.0,0.18391255322870803,0.36568900299517954,0.21992877153512874,0.055792559745889925,0.0194189277597797,60.00317907333374,0.006524254006903906,time_limit
3,4,5,20,0.0,0.5,0.1524328355790395,0.3715887615009993,0.21862780586933045,0.02345813181150702,0.014082962741427674,60.00282382965088,0.0012799556801463318,time_limit
3,4,10,5,0.0,0.0,0.14495987217014852,0.455416281688767,0.022070661397686053,0.09390057865185031,0.020740398962722242,60.00238513946533,0.8861790411727947,time_limit
3,4,10,5,0.25,0.25,0.08962279101784691,0.4667511953622037,0.0241433462671814,0.03691183491483119,0.011269886130858305,60.00244998931885,0.8136803877558728,time_limit
3,4,10,5,0.5,0.0,0.0981670807589046,0.45916827535833776,0.046806539683553756,0.04054861830218237,0.010815631774421026,60.00265693664551,0.8673698059555062,time_limit
3,4,10,5,0.0,0.5,0.07048678024827441,0.46317464485331045,0.04555743573921286,0.012779956828140149,0.010808201230014077,60.00246715545654,0.8704216922703146,time_limit
3,4,10,10,0.0,0.0,0.19104255107303691,0.29707076730848814,3.431107820093812e-07,0.1613353885644926,0.00882510407892539,60.00295400619507,0.0034506688353068233,time_limit
3,4,10,10,0.25,0.25,0.06880573962876843,0.3326454410469374,1.8595822274817906e-06,0.035540730628517814,0.005848435356083918,60.00264286994934,0.000998643491608487,time_limit
3,4,10,10,0.5,0.0,0.19112859501570156,0.29707044729597165,1.1913224021050718e-06,0.16142125245550387,0.0044125425330088395,60.00301480293274,0.000563899957183183,time_limit
3,4,10,10,0.0,0.5,0.054193454227531204,0.3413378432145179,1.5116388784206896e-06,0.020059291996359807,0.006026763758214552,60.00407695770264,0.0021331474827086996,time_limit
3,4,10,20,0.0,0.0,0.1208720947262483,0.5025419026060131,0.030051360772789755,0.06310506427244955,0.025254836387487153,60.00518989562988,0.9103421984765085,time_limit
3,4,10,20,0.25,0.25,0.0748036582388777,0.5255386736318465,0.016848258991209945,0.018037726127890563,0.0139086262545419,60.003345012664795,0.9188276792890924,time_limit
3,4,10,20,0.5,0.0,0.11819657622138441,0.5027070097012273,0.02747775776919856,0.06105643580896203,0.012730095276640334,60.004034996032715,0.9108562141888337,time_limit
3,4,10,20,0.0,0.5,0.07726707082413217,0.511076394763839,0.02412041299596729,0.02012932809875645,0.013262548989093867,60.004966020584106,0.9151892228189318,time_limit
3,4,20,5,0.0,0.0,0.156511811212683,0.6805204621842673,0.07487674029986417,0.1037666030285036,0.023155404972574442,60.00372886657715,1.0000000000000095,time_limit
3,4,20,5,0.25,0.25,0.10936048792551258,0.7142269476691065,0.2565250969738149,0.009517866298603517,0.01688847110022681,60.0046820640564,1.0000000000000067,time_limit
3,4,20,5,0.5,0.0,0.15921603285544522,0.6305191435314431,0.019934400320425913,0.12270647559876657,0.00998853229850749,60.00328993797302,1.000000000000011,time_limit
3,4,20,5,0.0,0.5,0.13227372387228176,1.09424249592799,0.22750283553874615,0.02068589019119571,0.030148119023869033,60.00345587730408,1.0,time_limit
3,4,20,10,0.0,0.0,0.03941579798742946,0.13796178505100373,0.005467445939621208,0.031150847249973967,0.000951672706722968,60.003358125686646,1.0000000000002334,time_limit
3,4,20,10,0.25,0.25,0.017493985016498216,0.1185096370776311,0.024716134171120882,0.00538946961983644,0.00039655540322538395,60.005746841430664,1.00000000000028,time_limit
3,4,20,10,0.5,0.0,0.031427656546733046,0.11703499573633722,0.02604438663142536,0.019064810102059848,0.0004272185150510078,60.00416707992554,1.0000000000002598,time_limit
3,4,20,10,0.0,0.5,0.04560887637646746,0.3534198263721174,0.05446852671119037,0.014320753380064,0.0032251813305087472,60.00607514381409,1.0,time_limit
3,4,20,20,0.0,0.0,0.1733415434788307,0.7355384722642287,0.3831539677260277,0.04077612793411234,0.027050842209039784,60.0065062046051,1.0000000000000129,time_limit
3,4,20,20,0.25,0.25,0.09920454100867353,1.1417437829825088,0.16846940743819233,0.0,0.03436334297714123,60.005106925964355,1.0000000000000064,time_limit
3,4,20,20,0.5,0.0,0.12130763889972171,0.961156694992683,0.2929992166003502,0.0,0.0338266224242838,60.008347034454346,1.0000000000000067,time_limit
3,4,20,20,0.0,0.5,0.06391880706132497,0.6452259870692444,0.055151585593400186,0.0178696113095127,0.010567575863913551,60.0052490234375,1.000000000000021,time_limit
3,8,5,5,0.0,0.0,0.12220606337923354,0.22663797240724196,0.019546407239823076,0.07443516799280725,0.010272954107373153,60.00131607055664,0.005255708831508811,time_limit
3,8,5,5,0.25,0.25,0.08790721165262497,0.23363035190782544,0.010303277622544068,0.03989323156824187,0.005859499037302003,47.7942419052124,9.970413659450171e-05,optimal
3,8,5,5,0.5,0.0,0.11982929609289945,0.22672965994637354,0.014469376765654058,0.07267469200791798,0.005153719048938972,60.0024139881134,0.0029140225601723656,time_limit
3,8,5,5,0.0,0.5,0.07736303340148765,0.23957823177874069,0.010184900162351015,0.02817427452544563,0.0061366677867403865,60.00112700462341,0.00012933675447407054,time_limit
3,8,5,10,0.0,0.0,0.03116818399511645,0.04083264221091956,0.03078425101540722,0.019153624176006634,0.000333460933984994,60.00253891944885,0.00010570655080315601,time_limit
3,8,5,10,0.25,0.25,0.021799508362392965,0.043585226474301575,0.029551275855889462,0.009388553585546466,0.0002392933658110001,60.00166606903076,0.0021409032530292,time_limit
3,8,5,10,0.5,0.0,0.030033247657496782,0.04097670491663552,0.030012543715536254,0.018086338709727645,0.0002242060833498131,60.002044916152954,0.003930473139269347,time_limit
3,8,5,10,0.0,0.5,0.01916708840401367,0.04547723036722801,0.029433487764070523,0.006392456360059251,0.00022724959734502358,60.003071784973145,0.0011386819758751525,time_limit
3,8,5,20,0.0,0.0,0.18842640290033266,0.3169818083047321,0.155888909364225,0.10554392756885811,0.020095493359227588,60.00361180305481,0.005171204519326414,time_limit
3,8,5,20,0.25,0.25,0.12818493387243196,0.3266304556162374,0.14486748521533743,0.0447504070972673,0.01182522607096912,60.002305030822754,0.0002949255772505725,time_limit
3,8,5,20,0.5,0.0,0.17286741850154444,0.3174960874408536,0.1514397219664001,0.0904382357675737,0.011513750890853802,60.0031259059906,0.0044864667587712305,time_limit
3,8,5,20,0.0,0.5,0.11488714916365708,0.33250866166212717,0.14289463234908323,0.03052358778759623,0.011522045713747443,60.00279092788696,0.00010866875578498593,time_limit
3,8,10,5,0.0,0.0,0.43060174929022427,0.6854376133582969,0.4551525280243531,0.30516392195135045,0.04698247218063181,60.001214027404785,0.9360064656449334,time_limit
3,8,10,5,0.25,0.25,0.14856154606781952,0.8266137879483849,0.06608841603962053,0.05763911526802845,0.035131574583996204,60.002131938934326,0.9640434973183153,time_limit
3,8,10,5,0.5,0.0,0.24228133598136636,0.8092511597134976,0.06376693597503805,0.15338535301313683,0.03299851085760983,60.00312304496765,0.9618740028892673,time_limit
3,8,10,5,0.0,0.5,0.12980855097041638,0.8244465700737136,0.07155393023595773,0.0384196526835503,0.03472364220147786,60.00397610664368,0.9624639298826311,time_limit
3,8,10,10,0.0,0.0,0.21163847281742418,0.5245012619187994,0.25844022622574836,0.1268833183473257,0.027510157375441303,60.005194902420044,0.905626769909509,time_limit
3,8,10,10,0.25,0.25,0.08487260362552948,0.635058330045422,0.17093416496789823,0.0,0.021078031901543778,60.00293016433716,0.9996494169029149,time_limit
3,8,10,10,0.5,0.0,0.17053370540383866,0.6761142892331884,0.06707737125546875,0.09453760507358622,0.02313773746367398,60.00245714187622,0.9996117458222978,time_limit
3,8,10,10,0.0,0.5,0.11167205369173494,0.5438815249149846,0.2182272792780009,0.030005491290486352,0.01524052041098418,60.002723932266235,0.9999965717215124,time_limit
3,8,10,20,0.0,0.0,0.07126340433257897,0.42955086825756744,0.22646654005457778,0.0,0.018451394842083007,60.00604510307312,0.9988607420179616,time_limit
3,8,10,20,0.25,0.25,0.06985622721759342,0.4313928437794763,0.21373554271716635,0.0,0.010732579352600984,60.00651693344116,0.9998585195400869,time_limit
3,8,10,20,0.5,0.0,0.0692046268824476,0.4349678664496367,0.2056627218998715,0.0,0.012103424440891443,60.00347900390625,0.9997624524427889,time_limit
3,8,10,20,0.0,0.5,0.07126340545902644,0.4295508684018652,0.22646654895071935,0.0,0.009225697427239825,60.00501298904419,0.9994558856362882,time_limit
3,8,20,5,0.0,0.0,0.14270549741424,0.29904351166473037,0.09406633610693821,0.11599502981763621,0.004471351093438687,60.005136013031006,1.0,time_limit
3,8,20,5,0.25,0.25,0.04795318901752778,0.41484378337438377,0.03994658575670048,0.022217676629221028,0.00447565695736002,60.00531601905823,1.0000000000000249,time_limit
3,8,20,5,0.5,0.0,0.11061241413249062,0.4620528482976046,0.06682556325745156,0.07915657631042894,0.005616424359540461,60.00727391242981,1.0000000000000198,time_limit
3,8,20,5,0.0,0.5,0.03915871072189856,0.42013856476691225,0.04238800106962399,0.012853282349849948,0.0044955137736925055,60.00652003288269,1.0,time_limit
3,8,20,10,0.0,0.0,0.17305418433577477,0.6847856921438309,0.2559530736419496,0.10682076552333952,0.02344657220824528,60.00647187232971,1.0000000000000095,time_limit
3,8,20,10,0.25,0.25,0.2265449530892062,1.3397926893400114,0.33926348274782836,0.11714738327872709,0.05190385457268006,60.00660800933838,1.0000000000000022,time_limit
3,8,20,10,0.5,0.0,0.12060381814929522,0.5951703901625778,0.3003224003289768,0.05330499860004423,0.014492791341866765,60.004014015197754,1.0000000000000075,time_limit
3,8,20,10,0.0,0.5,0.05176470423815219,0.4684000095201991,0.13768304943045145,0.011134322583335798,0.005546950792657957,60.006219148635864,1.0,time_limit
3,8,20,20,0.0,0.0,0.44807532546500795,1.1493243944486347,0.31674042060891544,0.35101655316646174,0.06604732818373604,60.00723600387573,1.0000000000000033,time_limit
3,8,20,20,0.25,0.25,0.06657014973392751,0.60546224420404,0.08361559571129205,0.025845088059814003,0.009550091868312021,60.005784034729004,1.0000000000000115,time_limit
3,8,20,20,0.5,0.0,0.08227996873894139,1.202531676424343,0.17722707934179385,0.0,0.03811515067334993,60.007999897003174,1.0000000000000029,time_limit
3,8,20,20,0.0,0.5,0.0724527196785621,0.7137596355601556,0.07725759637004327,0.02710753835429891,0.013103729751689048,60.00962495803833,1.0,time_limit
4,2,5,5,0.0,0.0,0.0343099205863312,0.03865895116583921,6.143592128289749e-07,0.026577823173556947,0.00029890290104854814,7.214379072189331,9.706369706511889e-05,optimal
4,2,5,5,0.25,0.25,0.020244899579678618,0.04390543359081938,5.501679289423006e-07,0.01146353777755027,0.00022562188451195122,0.9545879364013672,3.917260273269725e-05,optimal
4,2,5,5,0.5,0.0,0.03430847623591356,0.03865855582262634,2.220446049250313e-16,0.026576765071388175,0.0001494483938291117,3.2059290409088135,7.696112391975712e-05,optimal
4,2,5,5,0.0,0.5,0.016696342059180906,0.046882469309816856,1.3867289471208572e-07,0.007319778860770176,0.00024658617414388093,2.283980131149292,8.091402856345171e-05,optimal
4,2,5,10,0.0,0.0,0.10151675354288425,0.18722843741712883,0.06480369873163191,0.03166921669364253,0.007010897555531945,10.284902811050415,9.797509632097987e-05,optimal
4,2,5,10,0.25,0.25,0.0735022128034792,0.19148551765076682,0.04753653037105279,0.011436844087799436,0.003981835912635125,18.202769994735718,9.97073395781415e-05,optimal
4,2,5,10,0.5,0.0,0.07707391010969605,0.193601510892167,0.0413473100084605,0.017679952927032394,0.004175554513206921,14.902562141418457,9.936860638008308e-05,optimal
4,2,5,10,0.0,0.5,0.07722033741098557,0.1901540159084232,0.05798932446538083,0.01019487199661051,0.0036678226841237237,28.637094020843506,9.994022701613065e-05,optimal
4,2,5,20,0.0,0.0,0.08885707138216906,0.18348365233573152,0.07740819875238114,0.013456241538832181,0.006733250134891919,0.6455669403076172,1.6262955589698965e-05,optimal
4,2,5,20,0.25,0.25,0.07938056974830879,0.1839257645379563,0.07670483164145842,0.004243001019988313,0.0041228233501441405,0.5845260620117188,7.84241714928957e-05,optimal
4,2,5,20,0.5,0.0,0.08101194629045505,0.18378611002412323,0.07682696709829488,0.0058412407364829555,0.004853329142160535,1.3082609176635742,9.228994542952328e-05,optimal
4,2,5,20,0.0,0.5,0.07897846620803853,0.18396441740512529,0.07667430040293159,0.0038484325255476737,0.003391695903572563,0.38907408714294434,1.7556728232941552e-05,optimal
4,2,10,5,0.0,0.0,0.003390806703683342,0.006008213282609115,0.0003132321534280859,0.002633369298708388,3.60986268493206e-06,41.7871880531311,9.302851069375969e-05,optimal
4,2,10,5,0.25,0.25,0.0015780963581038408,0.006629177166642346,1.6773227188724417e-06,0.0009143399800801699,2.4063042468063018e-06,16.76331901550293,7.348760336140387e-05,optimal
4,2,10,5,0.5,0.0,0.0032554418092988553,0.006018141021888081,0.00018140193550789956,0.0025629267393560973,1.8191277335181087e-06,34.34577798843384,9.494362812628478e-05,optimal
4,2,10,5,0.0,0.5,0.0012504427444417813,0.0068987956092070955,1.5650172274465348e-07,0.0005604849326596995,2.5367407227500294e-06,10.623672008514404,0.0,optimal
4,2,10,10,0.0,0.0,0.11340512957474794,0.22570057072795757,0.006483854280328403,0.08759314536178797,0.005094074762692578,60.002630949020386,0.5941073268635103,time_limit
4,2,10,10,0.25,0.25,0.058566553317283956,0.24366942221853322,3.2281534296057012e-09,0.03419960948135392,0.0032611426883849704,60.001163959503174,0.3147031266273216,time_limit
4,2,10,10,0.5,0.0,0.10325857285539601,0.24636188052681757,0.004976531958174773,0.07613411882362686,0.0030409002764181805,60.00339102745056,1.0,time_limit
4,2,10,10,0.0,0.5,0.04415771034131839,0.2650387270921395,0.0018077795594781162,0.016749947852365388,0.0036525567194595596,60.001954078674316,0.9999834140258813,time_limit
4,2,10,20,0.0,0.0,0.18271436002327676,0.46352742431556104,0.006045796421227603,0.13333871938110686,0.021485767309261817,60.001436948776245,0.7207690133225462,time_limit
4,2,10,20,0.25,0.25,0.10407089510500757,0.49308748221969756,1.783722567208302e-08,0.05476213796442497,0.012906486194696747,60.00348496437073,0.7372337242383927,time_limit
4,2,10,20,0.5,0.0,0.18256887991706533,0.4714633635898306,0.004189174540146116,0.1333279562880092,0.011118272456203794,60.00111699104309,0.8744567587282195,time_limit
4,2,10,20,0.0,0.5,0.06465853835917863,0.5826911452038922,0.012778847677578826,0.0,0.01697644853495117,60.00236201286316,0.9904576633227918,time_limit
4,2,20,5,0.0,0.0,0.026891072922408027,0.3652114649813464,0.012256701371972049,0.00250214898735468,0.006668970707691059,60.0012001991272,1.0000000000000333,time_limit
4,2,20,5,0.25,0.25,0.0169505328275857,0.20971366457230362,0.012929699197941038,0.0,0.0011203926678772715,60.00351095199585,1.000000000000099,time_limit
4,2,20,5,0.5,0.0,0.01684151114407116,0.20980638305885796,0.012702383982256524,0.0,0.0011408055990141776,60.004055976867676,1.0000000000000973,time_limit
4,2,20,5,0.0,0.5,0.01707054355337659,0.20967668758387206,0.013173418348365974,0.0,0.0010991078329036174,60.00194478034973,1.0,time_limit
4,2,20,10,0.0,0.0,0.13393797749901065,0.8438000289846816,0.04830181564859476,0.06759706822547917,0.03559992444572748,60.004003047943115,1.0000000000000062,time_limit
4,2,20,10,0.25,0.25,0.13961732817036915,1.119130860756544,0.035399586266160514,0.0659609919994617,0.03255570154230726,60.00227999687195,1.0000000000000033,time_limit
4,2,20,10,0.5,0.0,0.10908570779021669,0.3517311715391266,0.0011784418973340696,0.09090992826459332,0.0030932176071335107,60.002527952194214,1.000000000000036,time_limit
4,2,20,10,0.0,0.5,0.03688871446934408,0.38656502678805926,0.0032251407231301404,0.01594789276837605,0.003862980640267135,60.00121808052063,1.0,time_limit
4,2,20,20,0.0,0.0,0.27257024693446713,0.6787506900398961,0.39078638223806333,0.043239521313440665,0.023035124961481756,60.00256299972534,1.0,time_limit
4,2,20,20,0.25,0.25,0.06977015374897994,0.8013992589363907,2.4412092821087225e-05,0.029687984755749852,0.016276363489803103,60.005204916000366,1.0,time_limit
4,2,20,20,0.5,0.0,0.031653260053213436,0.5568464090923637,0.007621879197190493,0.0,0.007766471343600643,60.003418922424316,1.0,time_limit
4,2,20,20,0.0,0.5,0.15616172671942663,0.812834068308333,0.23017981125627046,0.0004301176758747527,0.016517573065674446,60.00232291221619,1.0,time_limit
4,4,5,5,0.0,0.0,0.2782242827639419,0.4167181714642209,5.46847949406408e-07,0.19488051175911036,0.03473080688569676,4.2779319286346436,9.56809519603272e-05,optimal
4,4,5,5,0.25,0.25,0.15421673940221264,0.4414630863982856,6.515395965442269e-07,0.06592395923765637,0.02057545776564859,4.484254837036133,9.783477283635707e-05,optimal
4,4,5,5,0.5,0.0,0.27772414242413457,0.4167176304368475,3.5777848185441274e-07,0.19438052689214458,0.017365358351706103,5.413527965545654,9.684362618844847e-05,optimal
4,4,5,5,0.0,0.5,0.1300555681482731,0.45215516384688637,3.0442637941303876e-07,0.03962445927230096,0.021229478105651584,3.382657051086426,9.672450671524227e-05,optimal
4,4,5,10,0.0,0.0,0.17691321453821834,0.6085093307713966,0.22084539353575608,0.0,0.07405672112717059,60.00121998786926,0.0011859456162519784,time_limit
4,4,5,10,0.25,0.25,0.17545232309492018,0.6092125269574415,0.21443927081372743,0.0,0.039988002854382344,60.0029718875885,0.007476575689949437,time_limit
4,4,5,10,0.5,0.0,0.17431219880716825,0.6112218586000513,0.208271308348632,0.0,0.04278133327820648,60.00323987007141,0.0009824577280594926,time_limit
4,4,5,10,0.0,0.5,0.17690923192429986,0.6085086895416245,0.22082997606389979,0.0,0.03702828252476652,60.00120711326599,0.00037916432071416077,time_limit
4,4,5,20,0.0,0.0,0.05183372599817456,0.07307870554775002,0.03376336295443343,0.0287771441500162,0.00106809944090695,60.00202798843384,0.1329877762872894,time_limit
4,4,5,20,0.25,0.25,0.040536438498450254,0.0766376801842482,0.03157657269461707,0.017314759287946346,0.0007246011211483442,60.00328993797302,0.1441289772204351,time_limit
4,4,5,20,0.5,0.0,0.050330843987529086,0.073652057957118,0.031497617063127765,0.027726028130323543,0.0006664750492137966,60.002562046051025,0.15880552866861428,time_limit
4,4,5,20,0.0,0.5,0.036642596172665465,0.07975011167989812,0.032325799345559535,0.012611124000295959,0.0007155282555710427,60.00285315513611,0.11727211506140084,time_limit
4,4,10,5,0.0,0.0,0.056729106523397146,0.13615793337864968,0.0059098572257553815,0.04163584887909333,0.0018538982821944803,60.002541065216064,0.01318074257380434,time_limit
4,4,10,5,0.25,0.25,0.030918269577505465,0.1435649025021751,0.00014600312278148384,0.01652527854659258,0.0010988166015905617,60.00520610809326,0.026600096413476368,time_limit
4,4,10,5,0.5,0.0,0.05548249675072893,0.1362129293894562,0.004365652903146356,0.040769790585996724,0.0009300804723016928,60.0032000541687,0.016137429407729918,time_limit
4,4,10,5,0.0,0.5,0.025086193407701556,0.14754366445468742,1.848915522409711e-08,0.010331822339944008,0.0011418299224679525,60.003018856048584,0.012154106804358135,time_limit
4,4,10,10,0.0,0.0,0.04134792144993173,0.2397797601333091,0.06947975796820162,5.9445504074773226e-09,0.005749433336958725,60.00155305862427,0.5047704020470717,time_limit
4,4,10,10,0.25,0.25,0.03345897492317483,0.24249930340891115,0.03683617832913485,0.0,0.0030251021098088465,60.00380992889404,0.9893700105545725,time_limit
4,4,10,10,0.5,0.0,0.031659491571495266,0.24438056279804388,0.02888574116676351,0.0,0.0030903912290185906,60.002690076828,0.8921572854861485,time_limit
4,4,10,10,0.0,0.5,0.04154639741633844,0.23984214363511852,0.07024873221130636,0.0,0.0028762126931744414,60.00357985496521,0.6464311038371299,time_limit
4,4,10,20,0.0,0.0,0.09207584174524083,0.31848759379273206,0.060587724762700426,0.045080151175292515,0.010143434739988431,60.00538516044617,0.9993521253099906,time_limit
4,4,10,20,0.25,0.25,0.10224980148708221,0.4228069375855122,0.14340150378606636,0.024118731782014402,0.010368963084721725,60.004112005233765,0.9992118651404825,time_limit
4,4,10,20,0.5,0.0,0.10553658147805065,0.32080790566256934,0.052488905672667126,0.06033356449362692,0.005490271269119468,60.003838777542114,0.9999174789293801,time_limit
4,4,10,20,0.0,0.5,0.06915535900302469,0.31488559401110167,0.06955610979221695,0.020277772153860285,0.005163240887548153,60.00302600860596,0.9992565362998302,time_limit
4,4,20,5,0.0,0.0,0.05732032108672369,0.11379841134709885,0.00928137125581733,0.04931005770541441,0.0006475039212561758,60.00402092933655,1.0000000000003428,time_limit
4,4,20,5,0.25,0.25,0.01561346028514686,0.12833121290554725,3.899495536450959e-07,0.009196802152481087,0.0004328677976126964,60.00253081321716,1.0000000000002565,time_limit
4,4,20,5,0.5,0.0,0.04582987208498147,0.11491352015731073,0.004087806271005878,0.03906224450936446,0.00033221669788727583,60.00332999229431,1.0000000000003342,time_limit
4,4,20,5,0.0,0.5,0.011694095104835024,0.13139046344642916,8.548798756836063e-07,0.005124358212544644,0.0004447158706619228,60.00330710411072,1.0,time_limit
4,4,20,10,0.0,0.0,0.19024708056555983,0.5820419337570926,0.2808155365513352,0.09094109973987141,0.016938640632584788,60.00398087501526,1.000000000000013,time_limit
4,4,20,10,0.25,0.25,0.10306051722211662,0.6166670998452748,0.24649618872180115,0.01060311504940259,0.013332587503875636,60.004714012145996,1.0000000000000084,time_limit
4,4,20,10,0.5,0.0,0.09878739238014841,0.635505973015321,0.23306962143435872,0.008744688370792675,0.01688687709789816,60.00595784187317,1.0000000000000067,time_limit
4,4,20,10,0.0,0.5,0.06098919423602203,0.5328520131576485,0.10028115347005108,0.009276305210626834,0.007141306617334322,60.00362992286682,1.0,time_limit
